x,y,pet,t,ntzg,hour
8.464720816149041,49.485036990302,44.9319,34.4309,21,14
8.464720325857758,49.485081962623596,44.9483,34.4303,21,14
8.464719835565244,49.485126934944844,44.9477,34.4297,21,14
8.464719345271506,49.48517190726573,44.8342,34.4292,21,14
8.46471885497654,49.485216879586254,43.5914,34.5334,22,14
8.464718364680348,49.485261851906444,42.6656,34.2366,22,14
8.464717874382929,49.485306824226264,41.6634,33.1134,22,14
8.464717384084281,49.48535179654572,30.7927,30.7697,25,14
8.464716893784408,49.48539676886484,30.553,30.539,25,14
8.464716403483308,49.48544174118359,30.5772,30.7572,25,14
8.46471591318098,49.48548671350199,32.0209,30.0779,9,14
8.464715422877424,49.48553168582004,42.6702,34.2312,22,14
8.464714932572642,49.485576658137724,45.7928,35.3968,20,14
8.464714442266633,49.485621630455064,45.8463,35.4643,20,14
8.464713951959398,49.48566660277204,45.7035,35.4626,20,14
8.464713461650934,49.485711575088665,45.7388,35.4599,20,14
8.464712971341244,49.48575654740494,45.8396,35.4556,20,14
8.464712481030327,49.48580151972086,45.834,35.451,20,14
8.464711990718182,49.485846492036416,45.8324,35.4474,20,14
8.46471150040481,49.48589146435162,45.6626,35.4456,20,14
8.464711010090213,49.48593643666647,43.743,35.12,22,14
8.464710519774387,49.48598140898096,42.164,34.595,22,14
8.464710029457335,49.48602638129511,42.0071,34.6201,22,14
8.464709539139056,49.48607135360889,41.9372,34.6242,22,14
8.46470904881955,49.486116325922325,41.8037,34.5268,22,14
8.464708558498815,49.486161298235395,41.3636,34.2016,22,14
8.464708068176854,49.486206270548124,34.2678,33.0118,22,14
8.464707577853666,49.48625124286048,34.4403,33.0383,22,14
8.46470708752925,49.486296215172494,33.5513,33.3474,24,14
8.464706597203609,49.48634118748414,34.9752,32.6672,22,14
8.464706106876738,49.48638615979546,45.7209,35.4429,20,14
8.464705616548644,49.48643113210639,45.8276,35.4436,20,14
8.46470512621932,49.486476104416994,45.8273,35.4444,20,14
8.464704635888769,49.48652107672722,45.8274,35.4444,20,14
8.464704145556992,49.4865660490371,45.8274,35.4435,20,14
8.464703655223985,49.486611021346604,45.8262,35.4412,20,14
8.464703164889755,49.486655993655795,45.6101,35.4381,20,14
8.464702674554294,49.486700965964616,43.3372,33.9742,22,14
8.464702184217607,49.486745938273074,45.7599,35.3479,20,14
8.464701693879695,49.48679091058116,35.8448,33.9289,20,14
8.464701203540555,49.48683588288891,45.8195,35.4265,20,14
8.464700713200187,49.48688085519632,45.8185,35.4245,20,14
8.46470022285859,49.48692582750334,45.8176,35.4226,20,14
8.46469973251577,49.48697079981003,45.8166,35.4207,20,14
8.46469924217172,49.48701577211637,45.6538,35.4188,20,14
8.464698751826443,49.48706074442233,36.5377,33.9738,22,14
8.46469826147994,49.48710571672795,45.8078,35.4148,20,14
8.464697771132208,49.487150689033214,45.8032,35.4122,20,14
8.464697280783252,49.48719566133812,45.7303,35.4093,20,14
8.464696790433065,49.487240633642685,36.0744,33.8765,22,14
8.464696300081654,49.48728560594687,44.0424,35.3155,22,14
8.464695809729013,49.48733057825072,43.5284,35.2554,22,14
8.464793767410475,49.48467753111345,45.8534,35.4724,20,14
8.464793277192227,49.48472250343839,45.8463,35.4643,20,14
8.46479278697275,49.48476747576299,44.9375,35.4575,20,14
8.464792296752046,49.4848124480872,35.8269,33.8959,22,14
8.464791806530117,49.48485742041108,43.9723,35.3733,22,14
8.464791316306961,49.48490239273461,44.5828,35.3758,22,14
8.464790826082575,49.484947365057785,43.6581,35.3201,22,14
8.464790335856966,49.484992337380596,44.3658,35.2848,22,14
8.464789845630127,49.485037309703046,35.8068,33.4568,22,14
8.464789355402063,49.48508228202515,44.9029,34.4309,21,14
8.464788865172773,49.48512725434689,44.9484,34.4305,21,14
8.464788374942255,49.48517222666828,44.949,34.43,21,14
8.464787884710509,49.48521719898931,44.9484,34.4294,21,14
8.464787394477538,49.48526217131001,44.6679,34.4289,21,14
8.46478690424334,49.48530714363034,42.7687,33.7167,22,14
8.464786414007914,49.48535211595029,40.7574,31.7024,22,14
8.464785923771263,49.48539708826991,30.6418,30.9468,24,14
8.464785433533383,49.48544206058917,31.2701,29.9221,22,14
8.464784943294278,49.485487032908075,33.5846,31.9947,22,14
8.464784453053944,49.48553200522663,45.7656,35.3716,20,14
